District,SQLTable,Category,Report,FileName,GitHubPath,RawURL
JD02,Ex_Charging and Filing_Number of Cases Filed by Year,2. Charging and Filing,Number of Cases Filed by Year,JD02 - Number of Cases Filed by Year.csv,JD02/2. Charging and Filing/JD02 - Number of Cases Filed by Year.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Year.csv
JD02,Ex_Charging and Filing_Number of Cases Filed by Year and Charge Level,2. Charging and Filing,Number of Cases Filed by Year and Charge Level,JD02 - Number of Cases Filed by Year and Charge Level.csv,JD02/2. Charging and Filing/JD02 - Number of Cases Filed by Year and Charge Level.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Year%20and%20Charge%20Level.csv
JD02,Ex_Charging and Filing_Number of Cases Filed by Year and Charge Type,2. Charging and Filing,Number of Cases Filed by Year and Charge Type,JD02 - Number of Cases Filed by Year and Charge Type.csv,JD02/2. Charging and Filing/JD02 - Number of Cases Filed by Year and Charge Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Year%20and%20Charge%20Type.csv
JD02,Ex_Charging and Filing_Percent of Cases Filed as Felonies,2. Charging and Filing,Percent of Cases Filed as Felonies,JD02 - Percent of Cases Filed as Felonies.csv,JD02/2. Charging and Filing/JD02 - Percent of Cases Filed as Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Percent%20of%20Cases%20Filed%20as%20Felonies.csv
JD02,Ex_Charging and Filing_Violent Crimes Filed by Quarter,2. Charging and Filing,Violent Crimes Filed by Quarter,JD02 - Violent Crimes Filed by Quarter.csv,JD02/2. Charging and Filing/JD02 - Violent Crimes Filed by Quarter.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Violent%20Crimes%20Filed%20by%20Quarter.csv
JD02,Ex_Charging and Filing_Violent Crimes Filed by Year,2. Charging and Filing,Violent Crimes Filed by Year,JD02 - Violent Crimes Filed by Year.csv,JD02/2. Charging and Filing/JD02 - Violent Crimes Filed by Year.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/2.%20Charging%20and%20Filing/JD02%20-%20Violent%20Crimes%20Filed%20by%20Year.csv
JD02,Ex_Case Resolution_Cases Resolved,3. Case Resolution,Cases Resolved,JD02 - Cases Resolved.csv,JD02/3. Case Resolution/JD02 - Cases Resolved.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Cases%20Resolved.csv
JD02,Ex_Case Resolution_Conforming to ABA Time Standards - Felonies,3. Case Resolution,Conforming to ABA Time Standards - Felonies,JD02 - Conforming to ABA Time Standards - Felonies.csv,JD02/3. Case Resolution/JD02 - Conforming to ABA Time Standards - Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Conforming%20to%20ABA%20Time%20Standards%20-%20Felonies.csv
JD02,Ex_Case Resolution_Conforming to ABA Time Standards - Misdemeanors,3. Case Resolution,Conforming to ABA Time Standards - Misdemeanors,JD02 - Conforming to ABA Time Standards - Misdemeanors.csv,JD02/3. Case Resolution/JD02 - Conforming to ABA Time Standards - Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Conforming%20to%20ABA%20Time%20Standards%20-%20Misdemeanors.csv
JD02,Ex_Case Resolution_Felonies Resolved as Misdemeanors,3. Case Resolution,Felonies Resolved as Misdemeanors,JD02 - Felonies Resolved as Misdemeanors.csv,JD02/3. Case Resolution/JD02 - Felonies Resolved as Misdemeanors.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Felonies%20Resolved%20as%20Misdemeanors.csv
JD02,Ex_Case Resolution_Felony Cases Resolved by Disposition Type,3. Case Resolution,Felony Cases Resolved by Disposition Type,JD02 - Felony Cases Resolved by Disposition Type.csv,JD02/3. Case Resolution/JD02 - Felony Cases Resolved by Disposition Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Felony%20Cases%20Resolved%20by%20Disposition%20Type.csv
JD02,Ex_Case Resolution_Felony Dismissal Timeliness,3. Case Resolution,Felony Dismissal Timeliness,JD02 - Felony Dismissal Timeliness.csv,JD02/3. Case Resolution/JD02 - Felony Dismissal Timeliness.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Felony%20Dismissal%20Timeliness.csv
JD02,Ex_Case Resolution_Minimizing Delays in Felony Case Processing by Limiting Hearings,3. Case Resolution,Minimizing Delays in Felony Case Processing by Limiting Hearings,JD02 - Minimizing Delays in Felony Case Processing by Limiting Hearings.csv,JD02/3. Case Resolution/JD02 - Minimizing Delays in Felony Case Processing by Limiting Hearings.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Minimizing%20Delays%20in%20Felony%20Case%20Processing%20by%20Limiting%20Hearings.csv
JD02,Ex_Case Resolution_Misdemeanor Cases Resolved by Disposition Type,3. Case Resolution,Misdemeanor Cases Resolved by Disposition Type,JD02 - Misdemeanor Cases Resolved by Disposition Type.csv,JD02/3. Case Resolution/JD02 - Misdemeanor Cases Resolved by Disposition Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Misdemeanor%20Cases%20Resolved%20by%20Disposition%20Type.csv
JD02,Ex_Case Resolution_Plea Differences by Defendant Race_Ethnicity,3. Case Resolution,Plea Differences by Defendant Race Ethnicity,JD02 - Plea Differences by Defendant Race Ethnicity.csv,JD02/3. Case Resolution/JD02 - Plea Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Plea%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD02,Ex_Case Resolution_Time to Felony Resolution,3. Case Resolution,Time to Felony Resolution,JD02 - Time to Felony Resolution.csv,JD02/3. Case Resolution/JD02 - Time to Felony Resolution.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/3.%20Case%20Resolution/JD02%20-%20Time%20to%20Felony%20Resolution.csv
JD02,Ex_Sentencing_Community Corrections as an Alternative to Prison for Felonies,5. Sentencing,Community Corrections as an Alternative to Prison for Felonies,JD02 - Community Corrections as an Alternative to Prison for Felonies.csv,JD02/5. Sentencing/JD02 - Community Corrections as an Alternative to Prison for Felonies.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Community%20Corrections%20as%20an%20Alternative%20to%20Prison%20for%20Felonies.csv
JD02,Ex_Sentencing_Felony Incarceration Differences by Defendant Race_Ethnicity,5. Sentencing,Felony Incarceration Differences by Defendant Race Ethnicity,JD02 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,JD02/5. Sentencing/JD02 - Felony Incarceration Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Felony%20Incarceration%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD02,Ex_Sentencing_Felony Incarceration Differences by Defense Attorney Type,5. Sentencing,Felony Incarceration Differences by Defense Attorney Type,JD02 - Felony Incarceration Differences by Defense Attorney Type.csv,JD02/5. Sentencing/JD02 - Felony Incarceration Differences by Defense Attorney Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Felony%20Incarceration%20Differences%20by%20Defense%20Attorney%20Type.csv
JD02,Ex_Sentencing_Felony Incarceration Differences by Median Household Income,5. Sentencing,Felony Incarceration Differences by Median Household Income,JD02 - Felony Incarceration Differences by Median Household Income.csv,JD02/5. Sentencing/JD02 - Felony Incarceration Differences by Median Household Income.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Felony%20Incarceration%20Differences%20by%20Median%20Household%20Income.csv
JD02,Ex_Sentencing_Felony Sentences Imposed by Sentence Type,5. Sentencing,Felony Sentences Imposed by Sentence Type,JD02 - Felony Sentences Imposed by Sentence Type.csv,JD02/5. Sentencing/JD02 - Felony Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Felony%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD02,Ex_Sentencing_Incarceration for Serious Offenses,5. Sentencing,Incarceration for Serious Offenses,JD02 - Incarceration for Serious Offenses.csv,JD02/5. Sentencing/JD02 - Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Incarceration%20for%20Serious%20Offenses.csv
JD02,Ex_Sentencing_Misdemeanor Sentences Imposed by Sentence Type,5. Sentencing,Misdemeanor Sentences Imposed by Sentence Type,JD02 - Misdemeanor Sentences Imposed by Sentence Type.csv,JD02/5. Sentencing/JD02 - Misdemeanor Sentences Imposed by Sentence Type.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Misdemeanor%20Sentences%20Imposed%20by%20Sentence%20Type.csv
JD02,Ex_Sentencing_Pretrial Detention Differences by Defendant Race_Ethnicity,5. Sentencing,Pretrial Detention Differences by Defendant Race Ethnicity,JD02 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,JD02/5. Sentencing/JD02 - Pretrial Detention Differences by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Pretrial%20Detention%20Differences%20by%20Defendant%20Race%20Ethnicity.csv
JD02,Ex_Sentencing_Recidivism After Non-Incarcerative Sentences,5. Sentencing,Recidivism After Non-Incarcerative Sentences,JD02 - Recidivism After Non-Incarcerative Sentences.csv,JD02/5. Sentencing/JD02 - Recidivism After Non-Incarcerative Sentences.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Recidivism%20After%20Non-Incarcerative%20Sentences.csv
JD02,Ex_Sentencing_Reducing Pretrial Detention for Non-Traffic Cases,5. Sentencing,Reducing Pretrial Detention for Non-Traffic Cases,JD02 - Reducing Pretrial Detention for Non-Traffic Cases.csv,JD02/5. Sentencing/JD02 - Reducing Pretrial Detention for Non-Traffic Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Reducing%20Pretrial%20Detention%20for%20Non-Traffic%20Cases.csv
JD02,Ex_Sentencing_Reserving Incarceration for Serious Offenses,5. Sentencing,Reserving Incarceration for Serious Offenses,JD02 - Reserving Incarceration for Serious Offenses.csv,JD02/5. Sentencing/JD02 - Reserving Incarceration for Serious Offenses.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Reserving%20Incarceration%20for%20Serious%20Offenses.csv
JD02,Ex_Sentencing_Sentences Imposed,5. Sentencing,Sentences Imposed,JD02 - Sentences Imposed.csv,JD02/5. Sentencing/JD02 - Sentences Imposed.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/5.%20Sentencing/JD02%20-%20Sentences%20Imposed.csv
JD02,"Ex_Defendant Characteristics_District Population, by Race_Ethnicity 2022 Census",6. Defendant Characteristics,"District Population, by Race Ethnicity 2022 Census","JD02 - District Population, by Race Ethnicity 2022 Census.csv","JD02/6. Defendant Characteristics/JD02 - District Population, by Race Ethnicity 2022 Census.csv",https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20District%20Population%2C%20by%20Race%20Ethnicity%202022%20Census.csv
JD02,Ex_Defendant Characteristics_Escalation in Criminal Behavior,6. Defendant Characteristics,Escalation in Criminal Behavior,JD02 - Escalation in Criminal Behavior.csv,JD02/6. Defendant Characteristics/JD02 - Escalation in Criminal Behavior.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Escalation%20in%20Criminal%20Behavior.csv
JD02,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Age,6. Defendant Characteristics,Number of Cases Filed by Defendant Age,JD02 - Number of Cases Filed by Defendant Age.csv,JD02/6. Defendant Characteristics/JD02 - Number of Cases Filed by Defendant Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Age.csv
JD02,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Criminal History,6. Defendant Characteristics,Number of Cases Filed by Defendant Criminal History,JD02 - Number of Cases Filed by Defendant Criminal History.csv,JD02/6. Defendant Characteristics/JD02 - Number of Cases Filed by Defendant Criminal History.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Criminal%20History.csv
JD02,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Gender,6. Defendant Characteristics,Number of Cases Filed by Defendant Gender,JD02 - Number of Cases Filed by Defendant Gender.csv,JD02/6. Defendant Characteristics/JD02 - Number of Cases Filed by Defendant Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Gender.csv
JD02,Ex_Defendant Characteristics_Number of Cases Filed by Defendant Race_Ethnicity,6. Defendant Characteristics,Number of Cases Filed by Defendant Race Ethnicity,JD02 - Number of Cases Filed by Defendant Race Ethnicity.csv,JD02/6. Defendant Characteristics/JD02 - Number of Cases Filed by Defendant Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Defendant%20Race%20Ethnicity.csv
JD02,Ex_Defendant Characteristics_Violent Recidivism,6. Defendant Characteristics,Violent Recidivism,JD02 - Violent Recidivism.csv,JD02/6. Defendant Characteristics/JD02 - Violent Recidivism.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/6.%20Defendant%20Characteristics/JD02%20-%20Violent%20Recidivism.csv
JD02,Ex_Serving Victims_Case Dismissal Differences by Victim Race_Ethnicity,7. Serving Victims,Case Dismissal Differences by Victim Race Ethnicity,JD02 - Case Dismissal Differences by Victim Race Ethnicity.csv,JD02/7. Serving Victims/JD02 - Case Dismissal Differences by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Case%20Dismissal%20Differences%20by%20Victim%20Race%20Ethnicity.csv
JD02,Ex_Serving Victims_Convictions in Sexual Assault Cases,7. Serving Victims,Convictions in Sexual Assault Cases,JD02 - Convictions in Sexual Assault Cases.csv,JD02/7. Serving Victims/JD02 - Convictions in Sexual Assault Cases.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Convictions%20in%20Sexual%20Assault%20Cases.csv
JD02,Ex_Serving Victims_Monitoring Violent Victimization of Children,7. Serving Victims,Monitoring Violent Victimization of Children,JD02 - Monitoring Violent Victimization of Children.csv,JD02/7. Serving Victims/JD02 - Monitoring Violent Victimization of Children.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Monitoring%20Violent%20Victimization%20of%20Children.csv
JD02,Ex_Serving Victims_Number of Cases Filed by Victim Age,7. Serving Victims,Number of Cases Filed by Victim Age,JD02 - Number of Cases Filed by Victim Age.csv,JD02/7. Serving Victims/JD02 - Number of Cases Filed by Victim Age.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Age.csv
JD02,Ex_Serving Victims_Number of Cases Filed by Victim Gender,7. Serving Victims,Number of Cases Filed by Victim Gender,JD02 - Number of Cases Filed by Victim Gender.csv,JD02/7. Serving Victims/JD02 - Number of Cases Filed by Victim Gender.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Gender.csv
JD02,Ex_Serving Victims_Number of Cases Filed by Victim Race_Ethnicity,7. Serving Victims,Number of Cases Filed by Victim Race Ethnicity,JD02 - Number of Cases Filed by Victim Race Ethnicity.csv,JD02/7. Serving Victims/JD02 - Number of Cases Filed by Victim Race Ethnicity.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Number%20of%20Cases%20Filed%20by%20Victim%20Race%20Ethnicity.csv
JD02,Ex_Serving Victims_Person and Sex Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Person and Sex Offense Dismissals Across Socioeconomic Status,JD02 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,JD02/7. Serving Victims/JD02 - Person and Sex Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Person%20and%20Sex%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
JD02,Ex_Serving Victims_Property Offense Dismissals Across Socioeconomic Status,7. Serving Victims,Property Offense Dismissals Across Socioeconomic Status,JD02 - Property Offense Dismissals Across Socioeconomic Status.csv,JD02/7. Serving Victims/JD02 - Property Offense Dismissals Across Socioeconomic Status.csv,https://raw.githubusercontent.com/CDACABRAHAM/external-dashboard-data/refs/heads/main/JD02/7.%20Serving%20Victims/JD02%20-%20Property%20Offense%20Dismissals%20Across%20Socioeconomic%20Status.csv
